rec_id,city,budget,purpose,focus,car_id,car_name,brand_name,energy_type,price,category,range,power,rank,match_score
2407,厦门,10-20万,通勤,"空间,性价比,品牌,舒适性",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,6.19
2408,厦门,10-20万,通勤,"空间,性价比,品牌,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.58
2409,厦门,10-20万,家用,"舒适性,动力,续航,价格",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.01
2410,厦门,10-20万,家用,"舒适性,动力,续航,价格",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.62
2411,厦门,10-20万,家用,"舒适性,动力,续航,价格",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,7.87
2412,厦门,10-20万,家用,"舒适性,动力,续航,价格",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.52
2413,厦门,10-20万,家用,"舒适性,动力,续航,价格",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,7.13
2414,厦门,10-20万,家用,"舒适性,动力,续航,价格",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.59
2415,厦门,10-20万,家用,"舒适性,动力,续航,价格",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.88
2416,厦门,10-20万,家用,"舒适性,动力,续航,价格",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.33
2417,厦门,10-20万,商务,"空间,智能化,续航,价格",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.05
2418,厦门,10-20万,商务,"空间,智能化,续航,价格",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.55
2419,厦门,10-20万,商务,"空间,智能化,续航,价格",6,星瑞,吉利,燃油,131700,轿车,0,140.0,3,7.82
2420,厦门,10-20万,商务,"空间,智能化,续航,价格",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,4,7.6
2421,厦门,10-20万,商务,"空间,智能化,续航,价格",11,UNI-V,长安,燃油,124400,轿车,0,138.0,5,7.15
2422,厦门,10-20万,商务,"空间,智能化,续航,价格",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,6,6.51
2423,厦门,10-20万,商务,"空间,智能化,续航,价格",20,欧拉好猫,长城,纯电动,134800,轿车,401.0,105.0,7,5.97
2424,厦门,10-20万,商务,"空间,智能化,续航,价格",21,艾瑞泽8,奇瑞,燃油,122900,轿车,0,156.0,8,5.5
2425,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",56,C01,零跑,纯电动,179800,轿车,717.0,200.0,1,8.94
2426,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",57,C11,零跑,纯电动,189800,SUV,650.0,200.0,2,8.51
2427,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",63,GT,哪吒,纯电动,179800,轿车,580.0,170.0,3,8.11
2428,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,4,7.46
2429,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",60,C10,零跑,纯电动,148800,SUV,520.0,160.0,5,7.08
2430,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",40,Mona M03,小鹏,纯电动,154800,轿车,515.0,170.0,6,6.57
2431,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,7,5.87
2432,厦门,10-20万,长途,"空间,舒适性,智能化,性价比",59,S01,零跑,纯电动,129800,跑车,510.0,170.0,8,5.37
2433,厦门,10-20万,越野,"舒适性,空间,品牌,动力",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,1,8.9
2434,厦门,10-20万,越野,"舒适性,空间,品牌,动力",7,博越L,吉利,燃油,148200,SUV,0,160.0,2,8.69
2435,厦门,10-20万,越野,"舒适性,空间,品牌,动力",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,3,8.02
2436,厦门,10-20万,越野,"舒适性,空间,品牌,动力",12,UNI-K,长安,燃油,167400,SUV,0,233.0,4,7.41
2437,厦门,10-20万,越野,"舒适性,空间,品牌,动力",14,深蓝S7,长安,增程,183900,SUV,200.0,160.0,5,6.85
2438,厦门,10-20万,越野,"舒适性,空间,品牌,动力",16,哈弗H6,长城,燃油,129350,SUV,0,135.0,6,6.36
2439,厦门,10-20万,越野,"舒适性,空间,品牌,动力",17,哈弗枭龙MAX,长城,插电混动,159800,SUV,81.0,150.0,7,6.03
2440,厦门,10-20万,越野,"舒适性,空间,品牌,动力",22,瑞虎8 PRO,奇瑞,燃油,156400,SUV,0,187.0,8,5.31
2441,厦门,20-30万,通勤,"动力,智能化,价格,品牌",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.13
2442,厦门,20-30万,通勤,"动力,智能化,价格,品牌",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.64
2443,厦门,20-30万,通勤,"动力,智能化,价格,品牌",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.1
2444,厦门,20-30万,通勤,"动力,智能化,价格,品牌",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.45
2445,厦门,20-30万,通勤,"动力,智能化,价格,品牌",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.06
2446,厦门,20-30万,通勤,"动力,智能化,价格,品牌",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.4
2447,厦门,20-30万,通勤,"动力,智能化,价格,品牌",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,5.84
2448,厦门,20-30万,通勤,"动力,智能化,价格,品牌",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.32
2449,厦门,20-30万,家用,"动力,舒适性,空间,价格",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.06
2450,厦门,20-30万,家用,"动力,舒适性,空间,价格",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.37
2451,厦门,20-30万,家用,"动力,舒适性,空间,价格",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,7.98
2452,厦门,20-30万,家用,"动力,舒适性,空间,价格",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.39
2453,厦门,20-30万,家用,"动力,舒适性,空间,价格",35,L6,理想,增程,299800,SUV,130.0,85.0,5,6.98
2454,厦门,20-30万,家用,"动力,舒适性,空间,价格",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.59
2455,厦门,20-30万,家用,"动力,舒适性,空间,价格",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,5.89
2456,厦门,20-30万,家用,"动力,舒适性,空间,价格",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.53
2457,厦门,20-30万,商务,"动力,品牌,价格,性价比",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.87
2458,厦门,20-30万,商务,"动力,品牌,价格,性价比",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.36
2459,厦门,20-30万,商务,"动力,品牌,价格,性价比",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,8.18
2460,厦门,20-30万,商务,"动力,品牌,价格,性价比",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.66
2461,厦门,20-30万,商务,"动力,品牌,价格,性价比",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,6.89
2462,厦门,20-30万,商务,"动力,品牌,价格,性价比",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.46
2463,厦门,20-30万,商务,"动力,品牌,价格,性价比",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,5.87
2464,厦门,20-30万,商务,"动力,品牌,价格,性价比",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.34
2465,厦门,20-30万,长途,"品牌,性价比,动力,智能化",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.83
2466,厦门,20-30万,长途,"品牌,性价比,动力,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.42
2467,厦门,20-30万,长途,"品牌,性价比,动力,智能化",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,8.02
2468,厦门,20-30万,长途,"品牌,性价比,动力,智能化",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.36
2469,厦门,20-30万,长途,"品牌,性价比,动力,智能化",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,7.16
2470,厦门,20-30万,长途,"品牌,性价比,动力,智能化",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.43
2471,厦门,20-30万,长途,"品牌,性价比,动力,智能化",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,5.95
2472,厦门,20-30万,长途,"品牌,性价比,动力,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.69
2473,厦门,20-30万,越野,"空间,动力,智能化,品牌",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,8.91
2474,厦门,20-30万,越野,"空间,动力,智能化,品牌",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.35
2475,厦门,20-30万,越野,"空间,动力,智能化,品牌",35,L6,理想,增程,299800,SUV,130.0,85.0,3,8.09
2476,厦门,20-30万,越野,"空间,动力,智能化,品牌",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.49
2477,厦门,20-30万,越野,"空间,动力,智能化,品牌",41,M5,问界,增程,294800,SUV,200.0,142.0,5,7.1
2478,厦门,20-30万,越野,"空间,动力,智能化,品牌",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,6,6.5
2479,厦门,20-30万,越野,"空间,动力,智能化,品牌",48,X,极氪,纯电动,219000,SUV,670.0,200.0,7,5.86
2480,厦门,20-30万,越野,"空间,动力,智能化,品牌",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,8,5.46
2481,厦门,30万以上,通勤,"空间,价格,智能化,动力",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.9
2482,厦门,30万以上,通勤,"空间,价格,智能化,动力",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.4
2483,厦门,30万以上,通勤,"空间,价格,智能化,动力",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,8.12
2484,厦门,30万以上,通勤,"空间,价格,智能化,动力",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.61
2485,厦门,30万以上,通勤,"空间,价格,智能化,动力",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,7.04
2486,厦门,30万以上,通勤,"空间,价格,智能化,动力",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.59
2487,厦门,30万以上,通勤,"空间,价格,智能化,动力",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,5.87
2488,厦门,30万以上,通勤,"空间,价格,智能化,动力",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.48
2489,厦门,30万以上,家用,"性价比,价格,续航,智能化",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.87
2490,厦门,30万以上,家用,"性价比,价格,续航,智能化",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.33
2491,厦门,30万以上,家用,"性价比,价格,续航,智能化",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.82
2492,厦门,30万以上,家用,"性价比,价格,续航,智能化",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.4
2493,厦门,30万以上,家用,"性价比,价格,续航,智能化",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,7.16
2494,厦门,30万以上,家用,"性价比,价格,续航,智能化",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.49
2495,厦门,30万以上,家用,"性价比,价格,续航,智能化",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.01
2496,厦门,30万以上,家用,"性价比,价格,续航,智能化",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.5
2497,厦门,30万以上,商务,"续航,性价比,空间,动力",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.86
2498,厦门,30万以上,商务,"续航,性价比,空间,动力",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,2,8.68
2499,厦门,30万以上,商务,"续航,性价比,空间,动力",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,3,8.18
2500,厦门,30万以上,商务,"续航,性价比,空间,动力",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,4,7.51
2501,厦门,30万以上,商务,"续航,性价比,空间,动力",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,5,6.85
2502,厦门,30万以上,商务,"续航,性价比,空间,动力",44,M8,问界,增程,379800,MPV,200.0,140.0,6,6.31
2503,厦门,30万以上,商务,"续航,性价比,空间,动力",46,001,极氪,纯电动,319000,轿车,741.0,310.0,7,6.07
2504,厦门,30万以上,商务,"续航,性价比,空间,动力",50,001 FR,极氪,纯电动,789000,轿车,550.0,1247.0,8,5.69
2505,厦门,30万以上,长途,"动力,品牌,性价比,空间",70,YU7 Pro,小米,纯电动,364900,SUV,830.0,320.0,1,9.09
2506,厦门,30万以上,长途,"动力,品牌,性价比,空间",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,2,8.59
2507,厦门,30万以上,长途,"动力,品牌,性价比,空间",46,001,极氪,纯电动,319000,轿车,741.0,310.0,3,7.82
2508,厦门,30万以上,长途,"动力,品牌,性价比,空间",128,Model S,特斯拉,纯电动,853900,轿车,715.0,371.0,4,7.38
2509,厦门,30万以上,长途,"动力,品牌,性价比,空间",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,5,6.82
2510,厦门,30万以上,长途,"动力,品牌,性价比,空间",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,6,6.32
2511,厦门,30万以上,长途,"动力,品牌,性价比,空间",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,7,6.1
2512,厦门,30万以上,长途,"动力,品牌,性价比,空间",67,SU7 Max,小米,纯电动,334900,轿车,700.0,425.0,8,5.5
2513,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",19,坦克500,长城,油电混动,365000,SUV,0,180.0,1,9.15
2514,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,2,8.48
2515,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,3,8.07
2516,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,4,7.58
2517,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",31,L7,理想,增程,349800,SUV,210.0,110.0,5,7.09
2518,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",32,L8,理想,增程,369800,SUV,210.0,110.0,6,6.65
2519,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",33,L9,理想,增程,444800,SUV,210.0,110.0,7,6.07
2520,厦门,30万以上,越野,"性价比,智能化,品牌,舒适性",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,8,5.44
2521,福州,5-10万,通勤,"空间,舒适性,智能化,性价比",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.17
2522,福州,5-10万,通勤,"空间,舒适性,智能化,性价比",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.62
2523,福州,5-10万,通勤,"空间,舒适性,智能化,性价比",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.17
2524,福州,5-10万,通勤,"空间,舒适性,智能化,性价比",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.62
2525,福州,5-10万,家用,"价格,续航,性价比,动力",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.19
2526,福州,5-10万,家用,"价格,续航,性价比,动力",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.39
2527,福州,5-10万,家用,"价格,续航,性价比,动力",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.96
2528,福州,5-10万,家用,"价格,续航,性价比,动力",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.33
2529,福州,5-10万,商务,"舒适性,价格,空间,品牌",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.94
2530,福州,5-10万,商务,"舒适性,价格,空间,品牌",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.65
2531,福州,5-10万,商务,"舒适性,价格,空间,品牌",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.18
2532,福州,5-10万,商务,"舒适性,价格,空间,品牌",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.65
2533,福州,5-10万,长途,"续航,价格,性价比,智能化",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,1,8.87
2534,福州,5-10万,长途,"续航,价格,性价比,智能化",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,2,8.67
2535,福州,5-10万,长途,"续航,价格,性价比,智能化",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,3,8.18
2536,福州,5-10万,长途,"续航,价格,性价比,智能化",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,4,7.6
2537,福州,5-10万,越野,"价格,性价比,动力,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.99
2538,福州,5-10万,越野,"价格,性价比,动力,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.56
2539,福州,5-10万,越野,"价格,性价比,动力,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.09
2540,福州,5-10万,越野,"价格,性价比,动力,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.38
2541,福州,10-20万,通勤,"空间,价格,智能化,性价比",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.2
2542,福州,10-20万,通勤,"空间,价格,智能化,性价比",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.33
2543,福州,10-20万,通勤,"空间,价格,智能化,性价比",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,8.07
2544,福州,10-20万,通勤,"空间,价格,智能化,性价比",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.5
2545,福州,10-20万,通勤,"空间,价格,智能化,性价比",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,7.04
2546,福州,10-20万,通勤,"空间,价格,智能化,性价比",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.35
2547,福州,10-20万,通勤,"空间,价格,智能化,性价比",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.96
2548,福州,10-20万,通勤,"空间,价格,智能化,性价比",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.55
2549,福州,10-20万,家用,"动力,价格,续航,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.85
2550,福州,10-20万,家用,"动力,价格,续航,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.57
2551,福州,10-20万,家用,"动力,价格,续航,舒适性",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,8.08
2552,福州,10-20万,家用,"动力,价格,续航,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.48
2553,福州,10-20万,家用,"动力,价格,续航,舒适性",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.99
2554,福州,10-20万,家用,"动力,价格,续航,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.56
2555,福州,10-20万,家用,"动力,价格,续航,舒适性",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.82
2556,福州,10-20万,家用,"动力,价格,续航,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.54
2557,福州,10-20万,商务,"续航,价格,品牌,空间",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.96
2558,福州,10-20万,商务,"续航,价格,品牌,空间",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.35
2559,福州,10-20万,商务,"续航,价格,品牌,空间",6,星瑞,吉利,燃油,131700,轿车,0,140.0,3,7.87
2560,福州,10-20万,商务,"续航,价格,品牌,空间",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,4,7.35
2561,福州,10-20万,商务,"续航,价格,品牌,空间",11,UNI-V,长安,燃油,124400,轿车,0,138.0,5,7.09
2562,福州,10-20万,商务,"续航,价格,品牌,空间",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,6,6.48
2563,福州,10-20万,商务,"续航,价格,品牌,空间",20,欧拉好猫,长城,纯电动,134800,轿车,401.0,105.0,7,6.09
2564,福州,10-20万,商务,"续航,价格,品牌,空间",21,艾瑞泽8,奇瑞,燃油,122900,轿车,0,156.0,8,5.56
2565,福州,10-20万,长途,"性价比,续航,品牌,智能化",56,C01,零跑,纯电动,179800,轿车,717.0,200.0,1,9.1
2566,福州,10-20万,长途,"性价比,续航,品牌,智能化",57,C11,零跑,纯电动,189800,SUV,650.0,200.0,2,8.39
2567,福州,10-20万,长途,"性价比,续航,品牌,智能化",63,GT,哪吒,纯电动,179800,轿车,580.0,170.0,3,7.92
2568,福州,10-20万,长途,"性价比,续航,品牌,智能化",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,4,7.38
2569,福州,10-20万,长途,"性价比,续航,品牌,智能化",60,C10,零跑,纯电动,148800,SUV,520.0,160.0,5,6.95
2570,福州,10-20万,长途,"性价比,续航,品牌,智能化",40,Mona M03,小鹏,纯电动,154800,轿车,515.0,170.0,6,6.38
2571,福州,10-20万,长途,"性价比,续航,品牌,智能化",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,7,5.81
2572,福州,10-20万,长途,"性价比,续航,品牌,智能化",59,S01,零跑,纯电动,129800,跑车,510.0,170.0,8,5.37
2573,福州,10-20万,越野,"智能化,品牌,性价比,价格",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,1,8.86
2574,福州,10-20万,越野,"智能化,品牌,性价比,价格",7,博越L,吉利,燃油,148200,SUV,0,160.0,2,8.61
2575,福州,10-20万,越野,"智能化,品牌,性价比,价格",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,3,7.87
2576,福州,10-20万,越野,"智能化,品牌,性价比,价格",12,UNI-K,长安,燃油,167400,SUV,0,233.0,4,7.34
2577,福州,10-20万,越野,"智能化,品牌,性价比,价格",14,深蓝S7,长安,增程,183900,SUV,200.0,160.0,5,6.81
2578,福州,10-20万,越野,"智能化,品牌,性价比,价格",16,哈弗H6,长城,燃油,129350,SUV,0,135.0,6,6.52
2579,福州,10-20万,越野,"智能化,品牌,性价比,价格",17,哈弗枭龙MAX,长城,插电混动,159800,SUV,81.0,150.0,7,5.96
2580,福州,10-20万,越野,"智能化,品牌,性价比,价格",22,瑞虎8 PRO,奇瑞,燃油,156400,SUV,0,187.0,8,5.51
2581,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.07
2582,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.69
2583,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,7.86
2584,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.41
2585,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",35,L6,理想,增程,299800,SUV,130.0,85.0,5,6.85
2586,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.64
2587,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.04
2588,福州,20-30万,通勤,"舒适性,品牌,价格,智能化",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.58
2589,福州,20-30万,家用,"舒适性,动力,性价比,空间",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.14
2590,福州,20-30万,家用,"舒适性,动力,性价比,空间",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.33
2591,福州,20-30万,家用,"舒适性,动力,性价比,空间",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.1
2592,福州,20-30万,家用,"舒适性,动力,性价比,空间",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.56
2593,福州,20-30万,家用,"舒适性,动力,性价比,空间",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.12
2594,福州,20-30万,家用,"舒适性,动力,性价比,空间",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.39
2595,福州,20-30万,家用,"舒适性,动力,性价比,空间",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.07
2596,福州,20-30万,家用,"舒适性,动力,性价比,空间",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.54
2597,福州,20-30万,商务,"动力,品牌,舒适性,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.0
2598,福州,20-30万,商务,"动力,品牌,舒适性,智能化",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.31
2599,福州,20-30万,商务,"动力,品牌,舒适性,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,7.84
2600,福州,20-30万,商务,"动力,品牌,舒适性,智能化",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.69
2601,福州,20-30万,商务,"动力,品牌,舒适性,智能化",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,6.85
2602,福州,20-30万,商务,"动力,品牌,舒适性,智能化",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.41
2603,福州,20-30万,商务,"动力,品牌,舒适性,智能化",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,5.97
2604,福州,20-30万,商务,"动力,品牌,舒适性,智能化",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.44
2605,福州,20-30万,长途,"舒适性,智能化,动力,空间",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.92
2606,福州,20-30万,长途,"舒适性,智能化,动力,空间",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.67
2607,福州,20-30万,长途,"舒适性,智能化,动力,空间",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,7.88
2608,福州,20-30万,长途,"舒适性,智能化,动力,空间",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.31
2609,福州,20-30万,长途,"舒适性,智能化,动力,空间",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,7.18
2610,福州,20-30万,长途,"舒适性,智能化,动力,空间",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.66
2611,福州,20-30万,长途,"舒适性,智能化,动力,空间",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,6.11
2612,福州,20-30万,长途,"舒适性,智能化,动力,空间",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.31
2613,福州,20-30万,越野,"性价比,价格,空间,品牌",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,8.94
2614,福州,20-30万,越野,"性价比,价格,空间,品牌",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.36
